1.300000000000000000e+01
2.300000000000000000e+01
3.200000000000000000e+01
3.400000000000000000e+01
4.600000000000000000e+01
4.900000000000000000e+01
6.400000000000000000e+01
6.700000000000000000e+01
6.800000000000000000e+01
7.100000000000000000e+01
9.500000000000000000e+01
1.190000000000000000e+02
1.270000000000000000e+02
1.460000000000000000e+02
1.490000000000000000e+02
1.520000000000000000e+02
1.610000000000000000e+02
1.640000000000000000e+02
1.650000000000000000e+02
1.900000000000000000e+02
1.970000000000000000e+02
2.140000000000000000e+02
2.170000000000000000e+02
2.270000000000000000e+02
2.300000000000000000e+02
2.330000000000000000e+02
2.430000000000000000e+02
2.470000000000000000e+02
2.480000000000000000e+02
2.590000000000000000e+02
2.600000000000000000e+02
2.630000000000000000e+02
2.670000000000000000e+02
2.720000000000000000e+02
2.770000000000000000e+02
2.790000000000000000e+02
2.830000000000000000e+02
2.990000000000000000e+02
3.180000000000000000e+02
3.250000000000000000e+02
3.270000000000000000e+02
3.330000000000000000e+02
3.390000000000000000e+02
3.450000000000000000e+02
3.650000000000000000e+02
3.670000000000000000e+02
3.680000000000000000e+02
3.720000000000000000e+02
3.730000000000000000e+02
3.740000000000000000e+02
3.800000000000000000e+02
3.810000000000000000e+02
4.010000000000000000e+02
4.150000000000000000e+02
4.160000000000000000e+02
4.250000000000000000e+02
4.320000000000000000e+02
4.360000000000000000e+02
4.370000000000000000e+02
4.440000000000000000e+02
4.520000000000000000e+02
4.530000000000000000e+02
4.730000000000000000e+02
4.810000000000000000e+02
5.090000000000000000e+02
5.150000000000000000e+02
5.230000000000000000e+02
5.330000000000000000e+02
5.360000000000000000e+02
5.370000000000000000e+02
5.420000000000000000e+02
5.510000000000000000e+02
5.530000000000000000e+02
5.560000000000000000e+02
5.660000000000000000e+02
5.670000000000000000e+02
5.690000000000000000e+02
5.840000000000000000e+02
6.070000000000000000e+02
6.230000000000000000e+02
6.280000000000000000e+02
6.420000000000000000e+02
6.480000000000000000e+02
6.540000000000000000e+02
6.550000000000000000e+02
6.560000000000000000e+02
6.600000000000000000e+02
6.890000000000000000e+02
6.920000000000000000e+02
7.120000000000000000e+02
7.250000000000000000e+02
7.260000000000000000e+02
7.280000000000000000e+02
7.360000000000000000e+02
7.450000000000000000e+02
7.490000000000000000e+02
7.590000000000000000e+02
7.610000000000000000e+02
7.660000000000000000e+02
7.980000000000000000e+02
8.030000000000000000e+02
8.040000000000000000e+02
8.080000000000000000e+02
8.210000000000000000e+02
8.470000000000000000e+02
8.500000000000000000e+02
